,Created Date,Closed Date,Agency Name,Complaint Type,Status,Street Name,Location Type,Borough,Latitude,Longitude,created_timestamp,created_hour,created_month,created_day
801958,08/02/2015 10:04:32 PM,08/06/2015 10:52:10 AM,Department of Housing Preservation and Development,GENERAL,Closed,203 STREET,RESIDENTIAL BUILDING,QUEENS,40.704462078130064,-73.75369858263265,1438499072.0,10,8,6
740025,08/08/2015 05:15:26 AM,08/08/2015 10:05:24 AM,New York City Police Department,Noise - Park,Closed,TENEYCK WALK,Park/Playground,BROOKLYN,40.70990361566489,-73.9467247863683,1439000126.0,5,8,5
2183787,08/18/2015 11:04:31 AM,08/19/2015 10:27:18 AM,Personal Exemption Unit,DOF Property - Reduction Issue,Closed,,Co-Op Unit,QUEENS,,,1439885071.0,11,8,1
1286927,08/30/2015 01:24:43 AM,08/30/2015 03:46:16 AM,New York City Police Department,Noise - Street/Sidewalk,Closed,WATSON AVENUE,Street/Sidewalk,BRONX,40.826478009649094,-73.87530111922433,1440887083.0,1,8,6
808980,08/04/2015 06:30:58 PM,08/05/2015 01:36:09 PM,New York City Police Department,Blocked Driveway,Closed,BRUCKNER BOULEVARD,Street/Sidewalk,BRONX,40.84030239262264,-73.8259757703953,1438659058.0,6,8,1
2172590,08/03/2015 09:20:12 PM,08/04/2015 01:48:27 AM,New York City Police Department,Noise - Residential,Closed,EAST 184 STREET,Residential Building/House,BRONX,40.858166847238955,-73.89583654024118,1438582812.0,9,8,0
609953,08/12/2015 07:28:51 PM,12/15/2015 12:17:19 PM,Department of Parks and Recreation,Overgrown Tree/Branches,Closed,69 PLACE,Street,QUEENS,40.721084350524706,-73.89039047475674,1439353731.0,7,8,2
1070175,08/02/2015 03:01:27 PM,08/09/2015 08:10:04 AM,Department of Housing Preservation and Development,WATER LEAK,Closed,DECATUR AVENUE,RESIDENTIAL BUILDING,BRONX,40.8792856112555,-73.87230551562281,1438473687.0,3,8,6
1799433,08/12/2015 11:51:00 AM,08/12/2015 11:51:00 AM,Department of Transportation,Street Light Condition,Closed,,,QUEENS,40.68795102155062,-73.8250103936431,1439369460.0,11,8,2
1827083,08/28/2015 05:17:00 PM,08/31/2015 01:39:00 PM,Department of Environmental Protection,Noise,Closed,W 21 ST,,MANHATTAN,40.743407445892885,-73.9979754622382,1440728220.0,5,8,4
251969,08/31/2015 07:37:44 AM,09/14/2015 03:15:41 PM,Department of Housing Preservation and Development,UNSANITARY CONDITION,Closed,JEFFERSON AVENUE,RESIDENTIAL BUILDING,BROOKLYN,40.68658600599769,-73.92136630558697,1440995864.0,7,8,0
810308,08/05/2015 10:06:32 AM,08/19/2015 06:40:28 PM,Department of Housing Preservation and Development,PLUMBING,Closed,CHESTER AVENUE,RESIDENTIAL BUILDING,BROOKLYN,40.641896383918024,-73.98267527775911,1438758392.0,10,8,2
1388812,08/12/2015 06:15:00 AM,09/06/2015 09:15:00 AM,Department of Environmental Protection,Water System,Closed,E 87 ST,,MANHATTAN,40.781213972513214,-73.95756889130188,1439349300.0,6,8,2
1796649,08/10/2015 03:29:55 PM,08/11/2015 07:47:00 AM,Department of Transportation,Street Condition,Closed,ATLANTIC AVENUE,,QUEENS,40.69244336910562,-73.83369279029101,1439166595.0,3,8,0
1289759,08/29/2015 10:21:25 PM,08/30/2015 12:54:49 AM,New York City Police Department,Noise - Street/Sidewalk,Closed,WEST 137 STREET,Street/Sidewalk,MANHATTAN,40.81442157253682,-73.93755890987295,1440832885.0,10,8,5
2190160,08/27/2015 09:36:58 PM,,Department of Parks and Recreation,New Tree Request,Assigned,JUNO STREET,Street,QUEENS,40.71356455629496,-73.84770813971522,1440657418.0,9,8,3
1264633,08/17/2015 08:33:36 AM,08/17/2015 12:31:21 PM,New York City Police Department,Blocked Driveway,Closed,FERRIS PLACE,Street/Sidewalk,BRONX,40.83920196991462,-73.84134539658147,1439789616.0,8,8,0
1219467,08/30/2015 04:54:21 AM,09/25/2015 10:27:43 AM,Department of Housing Preservation and Development,UNSANITARY CONDITION,Closed,BAINBRIDGE AVENUE,RESIDENTIAL BUILDING,BRONX,40.86546921715945,-73.89147212650846,1440899661.0,4,8,6
1135489,08/11/2015 03:56:00 PM,08/12/2015 07:13:54 AM,Department of Finance,DOF Literature Request,Closed,,,Unspecified,,,1439254560.0,3,8,1
1056862,08/12/2015 10:37:09 PM,08/12/2015 10:52:48 PM,New York City Police Department,Noise - Street/Sidewalk,Closed,CRESCENT STREET,Street/Sidewalk,QUEENS,40.77837702003816,-73.9149175248215,1439365029.0,10,8,2
1282433,08/28/2015 05:36:17 PM,08/29/2015 05:01:50 AM,New York City Police Department,Animal Abuse,Closed,7 AVENUE,Residential Building/House,BROOKLYN,40.64287744820847,-74.00544828723378,1440729377.0,5,8,4
1799686,08/12/2015 09:47:00 AM,08/10/2015 02:05:00 AM,Department of Transportation,Street Light Condition,Pending,,,BRONX,40.82935914938845,-73.85359323188085,1439362020.0,9,8,2
2186040,08/22/2015 06:37:59 PM,08/22/2015 08:48:08 PM,New York City Police Department,Noise - Residential,Closed,WEST 149 STREET,Residential Building/House,MANHATTAN,40.82691870000952,-73.94371513986395,1440214679.0,6,8,5
806962,08/04/2015 04:51:50 PM,,Department of Health and Mental Hygiene,Indoor Air Quality,Open,EAST 124 STREET,1-2 Family Mixed Use Building,MANHATTAN,40.80259054341113,-73.93525832086445,1438653110.0,4,8,1
924332,08/11/2015 12:00:00 AM,10/14/2015 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Closed,SIMONSON AVENUE,1-2 Family Dwelling,STATEN ISLAND,40.630974089367534,-74.15232676009533,1439283600.0,12,8,1
2170627,08/01/2015 10:19:31 PM,08/01/2015 10:48:45 PM,New York City Police Department,Noise - Residential,Closed,CARLTON AVENUE,Residential Building/House,BROOKLYN,40.68337036691349,-73.97091761186083,1438413571.0,10,8,5
1311227,08/26/2015 12:46:33 PM,09/17/2015 01:38:29 AM,Department of Housing Preservation and Development,UNSANITARY CONDITION,Closed,CRUGER AVENUE,RESIDENTIAL BUILDING,BRONX,40.87364927387362,-73.86615488989199,1440582393.0,12,8,2
2173045,08/04/2015 08:26:52 PM,08/04/2015 10:53:28 PM,New York City Police Department,Non-Emergency Police Matter,Closed,,Street/Sidewalk,QUEENS,40.68567241743425,-73.76337715157437,1438666012.0,8,8,1
1219056,08/13/2015 02:38:10 PM,08/19/2015 01:10:41 AM,Department of Housing Preservation and Development,PAINT/PLASTER,Closed,DE KALB AVENUE,RESIDENTIAL BUILDING,BROOKLYN,40.701753867601646,-73.92175595479424,1439422690.0,2,8,3
1791271,08/06/2015 10:49:00 PM,08/10/2015 08:00:00 PM,Department of Environmental Protection,Noise,Closed,,,MANHATTAN,40.7156332724684,-73.9984921494748,1438847340.0,10,8,3
1388753,08/12/2015 07:40:00 AM,08/12/2015 01:30:00 PM,Department of Environmental Protection,Sewer,Closed,NORTHERN BLVD,,QUEENS,40.757776331253524,-73.86235943122422,1439354400.0,7,8,2
1261743,08/15/2015 11:43:43 PM,08/16/2015 06:07:41 AM,New York City Police Department,Noise - Street/Sidewalk,Closed,89 STREET,Street/Sidewalk,QUEENS,40.692365678142686,-73.85542661584185,1439628223.0,11,8,5
357265,08/19/2015 02:16:26 PM,10/01/2015 02:09:38 PM,Department of Health and Mental Hygiene,Indoor Air Quality,Closed,BATHGATE AVENUE,3+ Family Apartment Building,BRONX,40.85536560599889,-73.89108374646597,1439939786.0,2,8,2
1806824,08/17/2015 09:11:00 PM,08/17/2015 09:15:00 PM,Department of Environmental Protection,Water System,Closed,POST AVE,,MANHATTAN,40.86439499522772,-73.92050891043958,1439791860.0,9,8,0
1103329,08/11/2015 09:13:38 AM,09/04/2015 06:26:47 PM,Department of Housing Preservation and Development,ELECTRIC,Closed,EAST   10 STREET,RESIDENTIAL BUILDING,MANHATTAN,40.72929305479335,-73.98569052382206,1439273618.0,9,8,1
1785069,08/02/2015 09:39:00 AM,08/04/2015 12:00:00 PM,Queens East 12,Sanitation Condition,Closed,SIDWAY PLACE,Sidewalk,QUEENS,40.68193046103145,-73.76297940362905,1438497540.0,9,8,6
1186236,08/16/2015 03:49:20 PM,09/03/2015 10:00:40 AM,Department of Housing Preservation and Development,PLUMBING,Closed,ANDREWS AVENUE SOUTH,RESIDENTIAL BUILDING,BRONX,40.85270109704317,-73.91460918250749,1439686160.0,3,8,6
1262027,08/27/2015 08:24:08 PM,08/27/2015 09:25:49 PM,New York City Police Department,Noise - Commercial,Closed,WEST 132 STREET,Club/Bar/Restaurant,MANHATTAN,40.81398418999208,-73.94654754241462,1440653048.0,8,8,3
1823910,08/26/2015 01:28:34 PM,08/26/2015 01:28:34 PM,Department of Transportation,Street Condition,Closed,LOGAN STREET,,BROOKLYN,40.67810420711563,-73.87699903365451,1440541714.0,1,8,2
1303007,08/27/2015 07:13:25 PM,08/31/2015 10:24:48 AM,DOB Inspections - Queens,Construction,Closed,57 AVENUE,Street Address,QUEENS,40.727689343888386,-73.92624626681213,1440648805.0,7,8,3
1278624,08/22/2015 12:00:00 AM,08/25/2015 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Closed,SWINTON AVENUE,1-2 Family Dwelling,BRONX,40.828631011701866,-73.82908132574055,1440234000.0,12,8,5
804860,08/03/2015 06:05:12 PM,,DPR,Agency Issues,Email Sent,,,Unspecified,,,1438571112.0,6,8,0
1043871,08/12/2015 11:28:57 AM,10/30/2015 11:45:26 AM,Department of Transportation,Street Sign - Missing,Closed,PLYMOUTH STREET,Street,BROOKLYN,40.70380274835172,-73.98818819587741,1439368137.0,11,8,2
1269886,08/19/2015 06:19:38 PM,08/20/2015 04:38:05 PM,Department of Parks and Recreation,Maintenance or Facility,Closed,,Park,BROOKLYN,,,1439954378.0,6,8,2
1819345,08/24/2015 12:53:08 PM,09/10/2015 07:31:21 AM,Department of Transportation,Broken Muni Meter,Closed,,Street,BROOKLYN,40.57541481657025,-73.98342326590799,1440409988.0,12,8,0
13809,08/13/2015 09:03:19 AM,08/18/2015 07:16:51 PM,Bureau of Fire Prevention - Highrise Unit - Inspections,Fire Safety Director - F58,Closed,WEST 36 STREET,Street Address,MANHATTAN,40.753719277401,-73.99312055914781,1439445799.0,9,8,3
1028122,08/07/2015 11:44:38 AM,08/24/2015 10:06:17 AM,Department of Housing Preservation and Development,PLUMBING,Closed,OGDEN AVENUE,RESIDENTIAL BUILDING,BRONX,40.83628558491303,-73.9274955262169,1438937078.0,11,8,4
807109,08/04/2015 11:36:57 AM,08/20/2015 10:20:59 AM,Department of Housing Preservation and Development,SAFETY,Closed,WOODRUFF AVENUE,RESIDENTIAL BUILDING,BROOKLYN,40.65461291181934,-73.96030916390882,1438677417.0,11,8,1
1785748,08/04/2015 11:46:00 PM,08/06/2015 11:05:00 AM,Department of Environmental Protection,Water Conservation,Closed,MENAHAN ST,,BROOKLYN,40.70042599417293,-73.91485832346868,1438677960.0,11,8,1
1797843,08/11/2015 08:10:00 AM,08/11/2015 02:04:00 PM,Department of Environmental Protection,Sewer,Closed,138 AVE,,QUEENS,40.66740523707625,-73.73417535972608,1439269800.0,8,8,1
96584,08/20/2015 08:47:50 AM,08/28/2015 07:02:32 PM,Bureau of Fire Prevention - Highrise Unit - Inspections,Fire Safety Director - F58,Closed,ANN STREET,Street Address,MANHATTAN,40.710305497398174,-74.00682806914838,1440049670.0,8,8,3
1809562,08/18/2015 11:06:39 AM,08/26/2015 11:05:24 AM,Department of Housing Preservation and Development,HEAT/HOT WATER,Closed,CRYSTAL STREET,RESIDENTIAL BUILDING,BROOKLYN,40.675782220495435,-73.87454460652738,1439885199.0,11,8,1
735577,08/27/2015 02:27:50 AM,08/27/2015 05:31:36 AM,New York City Police Department,Noise - Vehicle,Closed,WEST 141 STREET,Street/Sidewalk,MANHATTAN,,,1440631670.0,2,8,3
1029151,08/11/2015 09:27:47 AM,08/13/2015 09:41:06 AM,Department of Transportation,Broken Muni Meter,Closed,,Street,MANHATTAN,40.75899934895229,-73.9705344552642,1439274467.0,9,8,1
801781,08/02/2015 04:12:00 PM,08/02/2015 04:12:00 PM,Department of Environmental Protection,Water System,Open,,,QUEENS,40.75157619712471,-73.85583589210749,1438477920.0,4,8,6
922368,08/03/2015 10:17:53 PM,08/07/2015 01:23:20 AM,Department of Housing Preservation and Development,HEAT/HOT WATER,Closed,EAST   11 STREET,RESIDENTIAL BUILDING,MANHATTAN,40.73090170200595,-73.98759165998784,1438586273.0,10,8,0
1798674,08/11/2015 02:22:15 PM,08/18/2015 03:11:59 PM,Department of Housing Preservation and Development,GENERAL,Closed,TRINITY AVENUE,RESIDENTIAL BUILDING,BRONX,40.81441955223652,-73.9096547744101,1439248935.0,2,8,1
1239156,08/11/2015 09:29:34 AM,08/11/2015 11:54:15 AM,New York City Police Department,Blocked Driveway,Closed,LEGION STREET,Street/Sidewalk,BROOKLYN,40.66181100044409,-73.91654039875299,1439274574.0,9,8,1
87618,08/16/2015 12:57:20 AM,08/16/2015 06:04:18 AM,New York City Police Department,Noise - Street/Sidewalk,Closed,157 STREET,Street/Sidewalk,QUEENS,40.664391481629245,-73.78108604791424,1439719040.0,12,8,6
2174952,08/07/2015 11:34:43 PM,08/08/2015 07:29:52 AM,New York City Police Department,Noise - Residential,Closed,HAMMERSLEY AVENUE,Residential Building/House,BRONX,40.871924574553866,-73.84150596230505,1438936483.0,11,8,4
946442,08/23/2015 12:46:17 AM,09/03/2015 10:33:18 AM,Department of Housing Preservation and Development,UNSANITARY CONDITION,Closed,SPOFFORD AVENUE,RESIDENTIAL BUILDING,BRONX,40.813889669202574,-73.89047967529565,1440323177.0,12,8,6
1819167,08/24/2015 04:57:08 PM,08/24/2015 04:57:08 PM,Department of Buildings,General Construction/Plumbing,Closed,KISSENA BOULEVARD,,QUEENS,40.75129494788561,-73.81983077025139,1440381428.0,4,8,0
1086802,08/01/2015 11:42:54 AM,08/10/2015 03:07:32 PM,Department of Housing Preservation and Development,PAINT/PLASTER,Closed,CLEVELAND STREET,RESIDENTIAL BUILDING,BROOKLYN,40.66513987815272,-73.88152504880517,1438418574.0,11,8,5
1297158,08/24/2015 05:18:01 AM,08/24/2015 12:00:12 PM,Department of Housing Preservation and Development,PLUMBING,Closed,ELY AVENUE,RESIDENTIAL BUILDING,BRONX,40.872121329177396,-73.83694597786557,1440382681.0,5,8,0
1410090,08/13/2015 12:09:36 PM,,Department of Transportation,Street Condition,Pending,84 STREET,,BROOKLYN,40.61063168973021,-74.00470732263238,1439456976.0,12,8,3
1824695,08/27/2015 12:22:00 PM,08/27/2015 12:22:00 PM,Department of Transportation,Street Light Condition,Closed,,,BROOKLYN,40.69373238792125,-73.96312749357641,1440667320.0,12,8,3
1825761,08/28/2015 06:22:00 PM,08/28/2015 06:30:00 PM,Department of Environmental Protection,Water System,Closed,CROTONA AVE,,BRONX,40.844170994766365,-73.89219719942383,1440732120.0,6,8,4
2183292,08/17/2015 11:23:27 AM,08/17/2015 03:23:01 PM,Refunds and Adjustments,DOF Parking - Payment Issue,Closed,,,Unspecified,,,1439799807.0,11,8,0
1248574,08/15/2015 02:00:27 PM,08/20/2015 11:33:47 AM,Department of Housing Preservation and Development,WATER LEAK,Closed,PROSPECT AVENUE,RESIDENTIAL BUILDING,BRONX,40.83245510998042,-73.89660313429964,1439593227.0,2,8,5
750856,08/21/2015 10:05:35 AM,08/24/2015 11:14:38 AM,Department of Transportation,Sidewalk Condition,Closed,33 STREET,Sidewalk,QUEENS,40.772622583621676,-73.91295721609892,1440140735.0,10,8,4
1786029,08/04/2015 10:47:00 PM,08/05/2015 12:00:00 PM,BCC - Brooklyn South,Sanitation Condition,Closed,PROSPECT PARK SOUTHWEST,Sidewalk,BROOKLYN,40.65781178630401,-73.97417611261828,1438674420.0,10,8,1
2186214,08/22/2015 03:40:59 AM,08/22/2015 04:56:39 AM,New York City Police Department,Noise - Residential,Closed,31 AVENUE,Residential Building/House,QUEENS,40.758876007965185,-73.88949445811392,1440204059.0,3,8,5
801700,08/02/2015 07:20:00 AM,08/02/2015 07:20:00 AM,Department of Environmental Protection,Water System,Open,WEST  183 STREET,,MANHATTAN,40.8501600956709,-73.93202033348058,1438489200.0,7,8,6
1006771,08/13/2015 07:14:37 PM,09/08/2015 11:05:43 AM,Department of Housing Preservation and Development,ELECTRIC,Closed,HESTER STREET,RESIDENTIAL BUILDING,MANHATTAN,40.715750905065256,-73.9903793194833,1439439277.0,7,8,3
1263063,08/26/2015 03:45:45 PM,08/27/2015 03:44:28 AM,New York City Police Department,Homeless Encampment,Closed,HARING STREET,Residential Building/House,BROOKLYN,40.59957692757349,-73.94071987689878,1440549945.0,3,8,2
1803083,08/14/2015 01:17:00 PM,08/20/2015 09:00:00 AM,Department of Environmental Protection,Air Quality,Closed,FAIRVIEW AVE,,MANHATTAN,40.85728874192422,-73.9285571243435,1439504220.0,1,8,4
1806254,08/16/2015 12:00:00 AM,10/07/2015 12:00:00 AM,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Closed,WEST  126 STREET,3+ Family Apartment Building,MANHATTAN,40.813661296929325,-73.95530838522431,1439715600.0,12,8,6
823201,08/10/2015 09:14:21 PM,08/11/2015 03:34:59 AM,New York City Police Department,Noise - Street/Sidewalk,Closed,WALTON AVENUE,Street/Sidewalk,BRONX,40.8610726526304,-73.90112824093596,1439187261.0,9,8,0
1800990,08/12/2015 07:51:00 PM,08/14/2015 12:03:00 PM,Department of Transportation,Street Light Condition,Closed,CHURCH AVENUE,,BROOKLYN,40.6508615206565,-73.94831796163835,1439355060.0,7,8,2
1821363,08/25/2015 08:12:00 AM,08/25/2015 11:47:00 AM,Department of Environmental Protection,Noise,Closed,123 ST,,QUEENS,40.789178396120064,-73.84467142750485,1440479520.0,8,8,1
1812131,08/19/2015 10:59:00 AM,08/19/2015 12:00:00 PM,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,Closed,NORTHERN BOULEVARD,Sidewalk,QUEENS,40.77007206858499,-73.73597143333262,1439971140.0,10,8,2
1267623,08/25/2015 12:58:36 AM,08/25/2015 01:49:36 AM,New York City Police Department,Noise - Street/Sidewalk,Closed,WEST 144 STREET,Street/Sidewalk,MANHATTAN,40.821202380087854,-73.94010334042045,1440496716.0,12,8,1
2187974,08/23/2015 12:09:11 PM,08/23/2015 10:59:56 PM,New York City Police Department,Noise - Residential,Closed,HALL PLACE,Residential Building/House,BRONX,40.82528123883888,-73.89751759275886,1440320951.0,12,8,6
1298065,08/30/2015 07:00:15 PM,08/31/2015 12:26:02 AM,New York City Police Department,Noise - Street/Sidewalk,Closed,WEST 180 STREET,Street/Sidewalk,MANHATTAN,40.84871228152461,-73.93442185165252,1440907215.0,7,8,6
2170788,08/01/2015 02:55:42 PM,08/01/2015 05:36:32 PM,New York City Police Department,Noise - Residential,Closed,BROADWAY,Residential Building/House,MANHATTAN,40.82323098230642,-73.95243313188247,1438386942.0,2,8,5
2173856,08/05/2015 10:47:45 AM,08/05/2015 11:29:05 PM,New York City Police Department,Non-Emergency Police Matter,Closed,DEKALB AVENUE,Store/Commercial,BROOKLYN,40.69371755654336,-73.9309104894077,1438760865.0,10,8,2
1803122,08/14/2015 10:52:00 AM,08/14/2015 10:52:00 AM,Department of Transportation,Street Light Condition,Closed,,,QUEENS,40.698502597834846,-73.82544792123285,1439538720.0,10,8,4
285402,08/08/2015 11:29:12 PM,08/09/2015 12:25:36 AM,New York City Police Department,Noise - Commercial,Closed,EAST 104 STREET,Store/Commercial,MANHATTAN,40.79053862958544,-73.94631718266014,1439022552.0,11,8,5
2193185,08/30/2015 09:04:38 PM,08/30/2015 11:53:47 PM,New York City Police Department,Noise - Residential,Closed,WEST 133 STREET,Residential Building/House,MANHATTAN,40.814216839720274,-73.94516010102292,1440914678.0,9,8,6
738883,08/24/2015 07:41:35 AM,,Department of Health and Mental Hygiene,Food Poisoning,Open,QUEENS BOULEVARD,Restaurant/Bar/Deli/Bakery,QUEENS,40.743228290478314,-73.91938679270494,1440391295.0,7,8,0
1278406,08/22/2015 07:15:12 PM,09/17/2015 07:09:18 AM,Department of Housing Preservation and Development,GENERAL,Closed,CROWN STREET,RESIDENTIAL BUILDING,BROOKLYN,40.665346530124594,-73.93380912094888,1440216912.0,7,8,5
1310475,08/18/2015 09:17:00 AM,08/26/2015 09:37:30 AM,Department of Housing Preservation and Development,ELECTRIC,Closed,SOUTH OAK DRIVE,RESIDENTIAL BUILDING,BRONX,40.872008990183396,-73.8623760799493,1439878620.0,9,8,1
1830097,08/31/2015 10:40:00 AM,08/28/2015 10:40:00 AM,Department of Transportation,Street Light Condition,Pending,,,QUEENS,40.68777080512899,-73.7865369861782,1441006800.0,10,8,0
1297459,08/24/2015 10:00:25 AM,09/06/2015 01:09:10 AM,Department of Housing Preservation and Development,SAFETY,Closed,WEST  129 STREET,RESIDENTIAL BUILDING,MANHATTAN,40.80979097825507,-73.94235329910344,1440399625.0,10,8,0
1114207,08/12/2015 10:39:14 AM,01/06/2016 09:19:15 PM,Department of Housing Preservation and Development,UNSANITARY CONDITION,Closed,CLASSON AVENUE,RESIDENTIAL BUILDING,BROOKLYN,40.68215891463818,-73.95865587742256,1439365154.0,10,8,2
2190864,08/28/2015 11:49:48 PM,08/29/2015 05:26:02 AM,New York City Police Department,Noise - Residential,Closed,60 STREET,Residential Building/House,BROOKLYN,40.638932305873226,-74.01527375942787,1440751788.0,11,8,4
2174538,08/07/2015 06:26:17 PM,08/07/2015 08:50:08 PM,New York City Police Department,Noise - Residential,Closed,STANLEY AVENUE,Residential Building/House,STATEN ISLAND,40.634438871051614,-74.09213720679628,1438917977.0,6,8,4
1094359,08/16/2015 04:18:21 PM,08/27/2015 04:32:12 PM,Department of Transportation,Street Condition,Closed,47 STREET,Street,BROOKLYN,40.636756425009686,-73.9919832492337,1439687901.0,4,8,6
1131053,08/19/2015 09:17:03 AM,,Department of Parks and Recreation,Damaged Tree,Assigned,STATE STREET,Street,BROOKLYN,40.68868172274722,-73.98724614442982,1439965023.0,9,8,2
802979,08/03/2015 02:28:57 PM,08/06/2015 02:25:30 PM,Department of Housing Preservation and Development,PAINT/PLASTER,Closed,MORRIS AVENUE,RESIDENTIAL BUILDING,BRONX,40.84935305610719,-73.90811451698241,1438558137.0,2,8,0
652592,08/12/2015 09:52:45 PM,09/01/2015 03:12:09 PM,Department of Housing Preservation and Development,ELECTRIC,Closed,WEST  142 STREET,RESIDENTIAL BUILDING,MANHATTAN,40.82475704729997,-73.95243926741446,1439362365.0,9,8,2
1187833,08/11/2015 02:46:38 PM,08/16/2015 09:03:26 AM,Department of Housing Preservation and Development,APPLIANCE,Closed,EAST  108 STREET,RESIDENTIAL BUILDING,MANHATTAN,40.791427731840855,-73.94034681251256,1439250398.0,2,8,1
1312221,08/31/2015 03:12:23 PM,09/22/2015 02:21:28 PM,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Closed,JEWEL AVENUE,Street,QUEENS,40.73166192819326,-73.80481251163255,1440979943.0,3,8,0
1300425,08/30/2015 11:53:32 AM,12/17/2015 11:25:39 AM,Department of Transportation,Street Sign - Missing,Closed,AVENUE Z,Street,BROOKLYN,40.58465394723608,-73.98431382796178,1440924812.0,11,8,6
1258680,08/18/2015 02:11:54 PM,08/18/2015 04:26:51 PM,New York City Police Department,Illegal Parking,Closed,MONTAUK STREET,Street/Sidewalk,QUEENS,40.682876848232105,-73.76005915853679,1439853114.0,2,8,1
2173631,08/05/2015 11:40:46 AM,,Department of Parks and Recreation,New Tree Request,Open,BEACH 140 STREET,Street,QUEENS,40.57575184113932,-73.85872081567364,1438764046.0,11,8,2
1785038,08/03/2015 10:44:00 AM,08/03/2015 10:50:00 AM,Department of Environmental Protection,Water System,Closed,BRIGHTON 11 ST,,BROOKLYN,40.57884775185353,-73.95848943505301,1438587840.0,10,8,0
1804478,08/13/2015 03:29:00 PM,08/14/2015 08:30:00 AM,Department of Transportation,Street Condition,Closed,,,BROOKLYN,40.691949440676495,-73.93982279088358,1439425740.0,3,8,3
2173321,08/04/2015 11:38:32 PM,08/05/2015 12:52:10 AM,New York City Police Department,Noise - Residential,Closed,DEKALB AVENUE,Residential Building/House,BROOKLYN,40.69559855654649,-73.92779637657611,1438677512.0,11,8,1
1785536,08/04/2015 06:36:00 AM,08/04/2015 12:00:00 PM,A - Brooklyn,Dirty Conditions,Closed,ATLANTIC AVENUE,Sidewalk,BROOKLYN,40.67953698413876,-73.95682598724582,1438659360.0,6,8,1
1202915,08/06/2015 08:40:10 PM,08/06/2015 09:00:10 PM,New York City Police Department,Noise - Street/Sidewalk,Closed,BROADWAY,Street/Sidewalk,MANHATTAN,40.72097732833927,-74.00053031531226,1438839610.0,8,8,3
1090841,08/17/2015 11:19:35 AM,08/17/2015 05:26:50 PM,New York City Police Department,Blocked Driveway,Closed,ROOSEVELT AVENUE,Street/Sidewalk,QUEENS,40.762672163636104,-73.8182260981503,1439799575.0,11,8,0
1812460,08/19/2015 03:20:00 PM,08/25/2015 01:15:00 PM,Department of Environmental Protection,Water System,Closed,W 24 ST,,MANHATTAN,40.745378145405276,-73.99665093294487,1439943600.0,3,8,2
1295871,08/19/2015 12:56:22 PM,08/24/2015 01:58:11 PM,Department of Housing Preservation and Development,SAFETY,Closed,EAST  168 STREET,RESIDENTIAL BUILDING,BRONX,40.83333307998056,-73.91280190383402,1439978182.0,12,8,2
1807128,08/17/2015 03:14:55 PM,08/18/2015 12:57:00 PM,Department of Transportation,Street Condition,Closed,110 STREET,,QUEENS,40.69596536491465,-73.83785642476006,1439770495.0,3,8,0
1789374,08/05/2015 09:51:00 PM,08/06/2015 03:00:00 AM,Department of Environmental Protection,Water System,Closed,E 104 ST,,MANHATTAN,40.7905963243728,-73.94643631102801,1438757460.0,9,8,2
1823513,08/26/2015 12:41:00 PM,08/26/2015 12:41:00 PM,BCC - Queens West,Sanitation Condition,Closed,,Sidewalk,QUEENS,,,1440582060.0,12,8,2
383100,08/20/2015 11:04:41 AM,08/21/2015 09:12:05 AM,Department of Parks and Recreation,Maintenance or Facility,Closed,,Park,BROOKLYN,,,1440057881.0,11,8,3
1103373,08/11/2015 12:39:20 PM,09/07/2015 03:55:10 PM,Department of Housing Preservation and Development,DOOR/WINDOW,Closed,EAST  103 STREET,RESIDENTIAL BUILDING,MANHATTAN,40.79008064179821,-73.94714454704554,1439285960.0,12,8,1
338906,08/14/2015 01:03:52 AM,08/14/2015 01:16:30 AM,New York City Police Department,Noise - Street/Sidewalk,Closed,WEST 139 STREET,Street/Sidewalk,MANHATTAN,40.82283074666685,-73.95364380966086,1439503432.0,1,8,4
980806,08/07/2015 10:40:07 AM,09/24/2015 11:26:48 AM,Department of Parks and Recreation,Damaged Tree,Closed,220 STREET,Street,QUEENS,40.68083101007002,-73.74804601735431,1438933207.0,10,8,4
1791468,08/06/2015 08:32:00 AM,,BCC - Brooklyn North,Litter Basket / Request,Open,,Sidewalk,BROOKLYN,40.65648477129687,-73.9600737837289,1438839120.0,8,8,3
99475,08/23/2015 03:47:02 PM,08/23/2015 04:05:06 PM,New York City Police Department,Illegal Parking,Closed,WEST 125 STREET,Street/Sidewalk,MANHATTAN,40.811066739397226,-73.9533015936686,1440290822.0,3,8,6
972363,08/03/2015 10:01:20 AM,08/05/2015 09:25:03 AM,Department of Parks and Recreation,Maintenance or Facility,Closed,BEDFORD AVENUE,Street/Curbside,BROOKLYN,40.66500625218823,-73.95712736177347,1438585280.0,10,8,0
1186663,08/06/2015 07:29:58 AM,01/14/2016 12:28:58 PM,Department of Parks and Recreation,Damaged Tree,Closed,8 STREET,Street,BROOKLYN,40.67042073143181,-73.98711986159199,1438835398.0,7,8,3
